date,ret_1,ret_3,ret_6,volatility_6,volume_mean_6,rel_volume,rsi_14,spy_ret_1,sector_spy_diff,article_count,positive_proportion,neutral_proportion,negative_proportion,average_sentiment,max_positive_sentiment,max_negative_sentiment,sentiment_stddev,time_decayed_sentiment,entity_weighted_sentiment,holding_sentiment,abnormal_news_volume,article_novelty,source_weighted_sentiment,cross_article_disagreement,sector_breadth,macro_news_count,news_coverage,news_freshness_hours,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,target_next_close_up
2023-01-03,-0.0350977,-0.0188328,0.000355562,0.0246386,3.28129e+07,1.61774,48.8491,-0.00420988,-0.0308879,2,0.243538,0.736067,0.0203946,0.223143,0.426783,0.02097,0.182669,0.00914649,0.223143,0.223143,2,1,0.223143,0.182669,1,0,1,38.3333,0.099034,0.193489,-0.0785839,0.0217467,0.288643,-0.363555,-0.112926,0.787936,0
2023-01-04,-0.000118509,-0.0291072,-0.0306685,0.0194349,3.54921e+07,1.28776,44.234,0.00772019,-0.0078387,2,0.486596,0.48792,0.0254845,0.461111,0.948567,0.0317533,0.46824,0.0189006,0.461111,0.461111,2,1,0.461111,0.46824,1,0,1,38.3333,-0.0707236,0.242728,0.301041,-0.00553947,0.238038,-0.363109,-0.000897855,0.66989,1
2023-01-05,0.0182486,-0.017606,-0.0234117,0.0208369,3.64879e+07,1.06128,50,-0.0114134,0.029662,1,0.0551622,0.869249,0.0755884,-0.0204262,0.0551622,0.0755884,0,-0.000837255,-0.0204262,-0.0204262,1,1,-0.0204262,0,1,0,1,38.3333,-0.23026,0.509117,0.392003,-0.0771842,0.236852,-0.491577,0.105429,0.641966,1
2023-01-06,0.0189689,0.0374407,0.0179028,0.0202599,3.85853e+07,1.15128,55.3562,0.0229321,-0.00396321,2,0.168207,0.755128,0.0766642,0.0915431,0.168207,0.0766642,0,6.87256e-05,0.0915431,0.0915431,2,1,0.0915431,0,1,0,1,86.3333,0.281744,0.0747542,-0.0724539,0.209965,0.317338,-0.562519,-0.377636,0.689885,0
2023-01-09,-0.0035404,0.0338903,0.00379662,0.0200333,4.17665e+07,1.10144,57.4754,-0.000566897,-0.00297351,1,0.132866,0.717509,0.149625,-0.0167599,0.132866,0.149625,0,-0.000686975,-0.0167599,-0.0167599,1,1,-0.0167599,0,1,0,1,38.3333,0.0754608,-0.149419,0.19285,0.325808,-0.0747406,-0.370087,0.163127,0.738491,1
2023-01-10,0.00710605,0.0225765,0.00457301,0.0200795,4.32561e+07,0.73051,61.478,0.00701284,9.32056e-05,1,0.870928,0.0865379,0.0425343,0.828394,0.870928,0.0425343,0,0.0339553,0.828394,0.828394,1,1,0.828394,0,1,0,1,38.3333,-0.0453905,-0.0812402,-0.0507966,-0.15491,0.392027,-0.398926,-0.165584,0.792177,1
2023-01-11,0.00307268,0.00662405,0.0443128,0.0093697,3.98928e+07,0.824786,59.3698,0.0126479,-0.00957518,1,0.54359,0.0252651,0.431145,0.112445,0.54359,0.431145,0,0.00460904,0.112445,0.112445,1,1,0.112445,0,1,0,1,38.3333,-0.204567,-0.254272,0.396125,-0.0735912,-0.0291949,-0.114127,0.0373853,0.605038,1
2023-01-12,0.0190606,0.0294556,0.0643441,0.00959869,3.83946e+07,0.956281,59.5264,0.00364078,0.0154198,1,0.945079,0.0404021,0.0145185,0.930561,0.945079,0.0145185,0,0.038143,0.930561,0.930561,1,1,0.930561,0,1,0,1,38.3333,-0.000946875,0.092539,0.367039,0.0658535,0.1112,-0.140557,-0.129767,0.322501,1
2023-01-13,0.00144731,0.0236713,0.0467822,0.00933202,3.7242e+07,0.8541,67.1166,0.00387951,-0.0024322,1,0.0218529,0.942639,0.0355082,-0.0136554,0.0218529,0.0355082,0,-0.000559724,-0.0136554,-0.0136554,1,1,-0.0136554,0,1,0,1,38.3333,-0.0950068,0.330463,0.262338,0.0205753,0.392492,-0.63182,0.0678931,0.9839,1
2023-01-17,0.00211231,0.0226912,0.0294655,0.00767625,3.54938e+07,0.956032,61.1594,-0.0018319,0.00394421,2,0.0434011,0.932048,0.0245512,0.0188499,0.0492116,0.0252715,0.00653076,0.000772645,0.0188499,0.0188499,2,1,0.0188499,0.00653076,1,0,1,38.3333,0.135831,0.465334,0.189526,-0.0103913,0.266504,-0.3736,-0.169903,0.534633,0
